Post_Date,Post_Time,Customer_Name,type_hire,festival,Wanted_Shop,Wanted_District,Wanted_Table_Date,Date_of_week,Wanted_Zone,Wanted_Count,Count_Specified,Raw_Message
2025-03-28,20:02,มีมี่,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-28,ศุกร์,,2,True,หาโต๊ะ รีเพลหรือ # ตอนนี้ค่า บวกเพิ่มได้ ขอ2โต๊ะจะดีมาก
2025-03-28,20:12,เบบี้โนโมจี้,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-30,อาทิตย์,,1,False,หาโต๊ะ # วันที่ 30 โซนกลางครับ
2025-03-28,20:46,มอลโต้,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ # วันที่ 29 โซนไหนก็ได้ค่ะ
2025-03-28,21:06,(?),หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-28,ศุกร์,,1,False,หาโต๊ะรีเพลครับ
2025-03-28,23:59,C🫑,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-04-01,อังคาร,,1,False,หา #วันที่1ค่ะ
2025-03-29,01:46,กุ๊งกิ๊ง,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีเพล วันที่29ค่าา
2025-03-29,10:11,ไข่เจียวซอสพริก,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-03-30,อาทิตย์,,2,True,หาโต๊ะรีเพลย์วันที่30 1-2 โต๊ะครับ
2025-03-29,10:45,Poom,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,วันนี้มีใครปล่อยโต๊ะรีเพล #มั้ยครับ
2025-03-29,11:04,พอ,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,2,True,หาโต๊ะรีเพลวันนี้2โต๊ะค่ะ
2025-03-29,12:53,เลมอน,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ  รีเพ วันนี้ครับ
2025-03-29,14:42,เลมอน,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ รีเพ ครับ
2025-03-29,15:24,SJ26603,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,True,หาโต๊ะ#1โต๊ะค่ะ
2025-03-29,15:41,พี่หมูอ้วนแบ๊ว,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,มีใครปล่อยโต๊ะรีหรือ#มั้ยคะ
2025-03-29,15:48,สะปาย,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,มีใครปล่อยโต๊ะรีเพลไหมครับ
2025-03-29,16:11,Babyโย้เฮ้ว,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-30,อาทิตย์,,1,False,หา#พน30 โซนเปียกค่ะ
2025-03-29,16:32,Hi there,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีเพลหรือ # โซนเปียกค่ะ วันนี้ค่ะ
2025-03-29,16:36,July,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ#วันนี้ค่ะ
2025-03-29,17:11,Jeiwuuwuuw,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีเพลหรือ # โซนเปียก วันนี้ครับ
2025-03-29,17:14,Ginné,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีเพลโซนเปียกวันนี้ค่า
2025-03-29,17:17,กอไก่อิอิ,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีวันนี้ครับราคนกันเอง
2025-03-29,17:31,Tle🫡,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-04-01,อังคาร,,1,False,หาโต้ะ#ครับ1โต้ะ
2025-03-29,17:33,เบบี้โนโมจี้,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ # พนโซนเปียกครับ
2025-03-29,17:39,มี่,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ#วันนี้ โซนเปียก
2025-03-29,17:46,ชาเขียว,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีเพลโซนเปียกวันนี้ครับ
2025-03-29,18:04,SJ26603,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,มีใครปล่อยโต๊ะรีกับ#ไหมคะ
2025-03-29,18:12,กอไก่อิอิ,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีกับ# ครับ
2025-03-29,18:18,ไม่คิดนอกใจ,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-04-02,พุธ,,1,False,หาโต้ะรีโซนเปียก2โต้ะพร้อมโอนสุดๆๆๆๆๆ
2025-03-29,18:23,ิิิิ,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หา#วันนี้โซนเปียกค่า
2025-03-29,18:29,ิิิิ,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ# ค่า โซนเปียกได้ยิ่งดี🥹
2025-03-29,18:41,กอไก่อิอิ,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีโซนเปียกราคาร้อนคร้บ
2025-03-29,18:44,aaaaaaaa,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีค่ะ
2025-03-29,18:47,Kitty🐈‍⬛,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีค่าาพี่ๆๆ
2025-03-29,18:54,Tle🫡,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-04-01,อังคาร,,1,False,หาโต้ะ#โซนกลาง1โต้ะด่วนเลยครับ
2025-03-29,18:59,อาโน,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,"หาโต้ะรี,# ค่ะ🥹"
2025-03-29,19:07,July,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ#|รี โซนเปียกค่ะะ
2025-03-29,19:18,ไม่คิดนอกใจ,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หารีโซนเปียกค่า
2025-03-29,19:19,อาโน,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต้ะรีทำเลดีค่ะ พร้อมสู้ราคาค่ะ
2025-03-29,19:25,T,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีโซนเปียก ถ้าทำเลดีมีติ้ปค่ะ
2025-03-29,19:37,คิริโตะ ยามาซากิ,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ #วันนี้ครับ
2025-03-29,19:42,Tyu,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะรีเพลงับ จ่ายไม่อั้น
2025-03-29,19:48,🐣..,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-04-01,อังคาร,,1,False,หาโต๊ะรีเพล 1 โต้ะวันนี้ค่ะ
2025-03-29,20:00,🐣..,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-30,อาทิตย์,,1,False,หาโต๊ะ # พนค่ะ
2025-03-29,20:04,Nubtung,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-03-30,อาทิตย์,,2,True,หาโต๊ะรีเพล พรุ่งนี้ 2 โต๊ะค่ะ
2025-03-29,20:05,ไม่คิดนอกใจ,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-04-01,อังคาร,,1,False,หาโต๊ะรีวันนี้ค่า1-2โต้ะ
2025-03-29,20:05,ไม่คิดนอกใจ,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-04-02,พุธ,,1,False,หาโต๊ะรีวันนี้ค่า1-2โต้ะ
2025-03-29,20:16,Bababi,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2025-03-29,เสาร์,,1,True,หาโต๊ะรีเพลหรือ # วันนี้ 1 โต๊ะครับ
2025-03-29,20:29,fs,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-03-21,ศุกร์,,1,False,หาคนนั่งโต๊ะแฮชแท็ก 21.00-22.00 ค่ะ
2025-03-29,20:29,fs,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2025-03-22,เสาร์,,1,False,หาคนนั่งโต๊ะแฮชแท็ก 21.00-22.00 ค่ะ
2025-03-29,20:34,🐣..,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-30,อาทิตย์,,1,True,หาโต๊ะ# พน 1 โต๊ะค้าบ🥹
2025-03-29,20:40,อาโน,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ Replay ครับ เท่าไหร่ทักมาได้เลย line eizzy_archi
2025-03-29,21:04,Sweeet,หาโต๊ะ,วันปกติ,,,2025-03-29,เสาร์,,1,False,ตะเอง เค้าจอยด้วยได้มั้ย เลี้ยงด้วย หาโต๊ะ อยากไปมาก
2025-03-29,21:11,mimie,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-04-01,อังคาร,,1,False,หาโต๊ะ # โซนเปียกวันที่ 1 ค่า
2025-03-29,21:35,ปุ้กปิ้ก,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-29,เสาร์,,1,False,หาโต๊ะ#คครับ
2025-03-29,22:34,Isai,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-04-01,อังคาร,,1,False,หาโต๊ะ # วันที่ 1
2025-03-29,22:38,มี่,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-31,จันทร์,,1,False,หาโต๊ะ#วันที่31ค่ะ
2025-03-29,22:43,PP,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-04-04,ศุกร์,,1,False,หาโต๊ะ#วันที่4คั้บ
2025-03-29,22:49,ขนุน,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-30,อาทิตย์,,1,False,หาโต๊ะ # 30 ราคาเป็นมิตร 1โต้ะค้าบ
2025-03-29,22:49,ขนุน,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-04-01,อังคาร,,1,False,หาโต๊ะ # 30 ราคาเป็นมิตร 1โต้ะค้าบ
2025-03-29,23:02,เป็นแมวเป้า,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-03-30,อาทิตย์,,1,False,หาโต๊ะรีเพ พรุ่งนี้ 2 โต้ะค่ะ
2025-03-29,23:02,เป็นแมวเป้า,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2025-04-02,พุธ,,1,False,หาโต๊ะรีเพ พรุ่งนี้ 2 โต้ะค่ะ
2025-03-30,00:54,Jadoppy,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-03-30,อาทิตย์,,2,True,มีใครปล่อยโต๊ะรีเพมั้ยครับ 2 โต๊ะ
2025-03-30,09:33,ไข่เจียวซอสพริก,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-03-30,อาทิตย์,,1,False,หาคนนั่งรีเพลย์วันนี้ครับ
2025-03-30,09:44,ไข่เจียวซอสพริก,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-03-30,อาทิตย์,,1,False,หาคนนั่งโต๊ะรีเพลครับ
2025-03-30,13:03,Lin,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2025-03-30,อาทิตย์,,1,False,หาโต๊ะ#วันนี้ราคาไม่สร้างบ้าน
2025-03-30,13:51,พี่หมูอ้วนแบ๊ว,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2025-03-30,อาทิตย์,,1,False,หาโต๊ะรีค่ะ ราคาคุยกันได้เลยย
